id,Label,Tipo,Asignatura,Unidad,Semestre,Competencia,Nivel_Dominio_formativo,Ciclo_formativo,Nivel_Logro_Aprendizaje,Linea_formativa
827,"RA_132_U3.4: Describir elementos característicos de la sociedad chilena actual, proyectando elementos de futuro",R_A,TSO_132,3,2,7,Basico,Basico,N2-Comprender,Ciencias Sociales
828,- Ubicación del individuo en el tiempo.,Contenido,TSO_128,1,1,8,Basico,Basico,N3-Aplicar,Práctica
829,- Ciclo vital individual.,Contenido,TSO_128,1,1,8,Basico,Basico,N3-Aplicar,Práctica
830,- Ciclo vital familiar: el lugar de la persona en su historia familiar.,Contenido,TSO_128,1,1,8,Basico,Basico,N3-Aplicar,Práctica
831,- Crisis normativas y no normativas,Contenido,TSO_128,1,1,8,Basico,Basico,N3-Aplicar,Práctica
832,"- Proyecto profesional: Trabajo social en la historia, proyecto profesional, imaginarios profesionales.",Contenido,TSO_128,1,1,8,Basico,Basico,N3-Aplicar,Práctica
833,RA_128_U1.1: Identificar hitos de la historia personal que motivaron el ingreso a la carrera y las expectativas que tienen en torno a ella.  ,R_A,TSO_128,1,1,8,Basico,Basico,N3-Aplicar,Práctica
834,- La entrevista en trabajo social: una herramienta intersubjetiva.,Contenido,TSO_128,2,1,8,Basico,Basico,N3-Aplicar,Práctica
835,- Técnicas de escucha activa,Contenido,TSO_128,2,1,8,Basico,Basico,N3-Aplicar,Práctica
836,- Preparación de la entrevista. Construcción del rapport,Contenido,TSO_128,2,1,8,Basico,Basico,N3-Aplicar,Práctica
837,- Propósitos y modalidades de entrevista,Contenido,TSO_128,2,1,8,Basico,Basico,N3-Aplicar,Práctica
838,- Pautas de entrevista,Contenido,TSO_128,2,1,8,Basico,Basico,N3-Aplicar,Práctica
839,- Registro y observación.,Contenido,TSO_128,2,1,8,Basico,Basico,N3-Aplicar,Práctica
840,RA_128_U2.1: Identificar la entrevista y la observación como herramientas fundamentales en el ejercicio del trabajo social  ,R_A,TSO_128,2,1,8,Basico,Basico,N3-Aplicar,Práctica
841,"- Ámbitos de intervención profesional: público, privado, tercer sector.",Contenido,TSO_128,2,1,8,Basico,Basico,N3-Aplicar,Práctica
842,"- Líneas de intervención del trabajo social: salud, educación, sistema judicial, infancia, género, entre otras.",Contenido,TSO_128,2,1,8,Basico,Basico,N3-Aplicar,Práctica
843,RA_128_U2.2: Identificar distintos ámbitos de intervención del trabajo social. ,R_A,TSO_128,2,1,8,Basico,Basico,N3-Aplicar,Práctica
844,"- Aplicación de pautas de observación a instituciones en las que se desenvuelven trabajadores sociales, incluyendo entrevistas a profesionales del trabajo social:",Contenido,TSO_128,2,1,8,Basico,Basico,N3-Aplicar,Práctica
845,"- Principales fortalezas y debilidades del ejercicio profesional en los ámbitos público, privado y del tercer sector, de acuerdo a la experiencia práctica de diversos trabajadores sociales.",Contenido,TSO_128,2,1,8,Basico,Basico,N3-Aplicar,Práctica
846,RA_128_U2.3: Contrastar discursos y prácticas en torno a los ámbitos de intervención del trabajo social. ,R_A,TSO_128,2,1,8,Basico,Basico,N3-Aplicar,Práctica
847,- Concepto de diagnóstico social.,Contenido,TSO_109,1,4,1,Basico,Basico,N2-Comprender,Práctica
848,- Etimología y origen del término.,Contenido,TSO_109,1,4,1,Basico,Basico,N2-Comprender,Práctica
849,- Intervención y diagnóstico como procesos sociales en la modernidad.,Contenido,TSO_109,1,4,1,Basico,Basico,N2-Comprender,Práctica
850,- El diagnóstico en los textos fundacionales del trabajo social. Mary Richmond.,Contenido,TSO_109,1,4,1,Basico,Basico,N2-Comprender,Práctica
851,- Desarrollo histórico en diversas disciplinas y contextos sociales.,Contenido,TSO_109,1,4,1,Basico,Basico,N2-Comprender,Práctica
852,"- Distinciones conceptuales preliminares: diagnóstico v/s investigación, diagnóstico y metodologías cuantitativas y cualitativas, diagnóstico y valores profesionales.",Contenido,TSO_109,1,4,1,Basico,Basico,N2-Comprender,Práctica
853,- El principio básico de un diagnóstico: conocer para intervenir.,Contenido,TSO_109,1,4,1,Basico,Basico,N2-Comprender,Práctica
854,RA_109_U1.1: Identificar las principales nociones y conceptos involucrados en la noción de Diagnóstico Social ,R_A,TSO_109,1,4,1,Basico,Basico,N2-Comprender,Práctica
855,"- El diagnóstico como mirada profesional. Observar, registrar y comunicar como formas de intervenir.",Contenido,TSO_109,1,4,1,Basico,Basico,N2-Comprender,Práctica
856,"- La imposibilidad de una mirada neutra: desde dónde se observa, diagnostica y construye la realidad.",Contenido,TSO_109,1,4,1,Basico,Basico,N2-Comprender,Práctica
857,"- El acceso mediado a la experiencia, la ilusión de transparencia y la realidad como construcción.",Contenido,TSO_109,1,4,1,Basico,Basico,N2-Comprender,Práctica
858,- La importancia y poder del lenguaje.,Contenido,TSO_109,1,4,1,Basico,Basico,N2-Comprender,Práctica
859,- Diversidad de diagnósticos y diversidad de enfoques.,Contenido,TSO_109,1,4,1,Basico,Basico,N2-Comprender,Práctica
860,"- Diagnósticos de acuerdo con los sujetos de intervención: individuos, comunidades, organizaciones.",Contenido,TSO_109,1,4,1,Basico,Basico,N2-Comprender,Práctica
861,"- Diagnósticos por enfoques. Enfoque de derechos, género, enfoques participativos y comunitarios.",Contenido,TSO_109,1,4,1,Basico,Basico,N2-Comprender,Práctica
862,"- Diagnósticos y perspectiva del conocimiento: construcción objetiva, levantamiento participativo, enfoques mixtos.",Contenido,TSO_109,1,4,1,Basico,Basico,N2-Comprender,Práctica
863,RA_109_U1.2: Identificar el diagnóstico como una forma de intervención que se construye desde diversos enfoques para aproximarse a lo social.  ,R_A,TSO_109,1,4,1,Basico,Basico,N2-Comprender,Práctica
864,"- Nociones de problema social. - Como situación de insatisfacción. - Como carencia, necesidad o riesgo. - Problema y solución. - Problema como construcción analítica. - Temas, condiciones y problemas. - Distinción de problemas sociales y posturas teóricas/valóricas para construirlos.",Contenido,TSO_109,2,4,1,Basico,Basico,N2-Comprender,Práctica
865,- Definiciones de un problema. - Observación objetiva de situaciones problemáticas. - Grupos de interés e instalación de problemas en la agenda. - Perspectivas participativas de problematización e intervención social.,Contenido,TSO_109,2,4,1,Basico,Basico,N2-Comprender,Práctica
866,RA_109_U2.1: Conceptualizar la noción de problema social como foco del diagnóstico. ,R_A,TSO_109,2,4,1,Basico,Basico,N2-Comprender,Práctica
867,- Enfoque positivista. Análisis de encuestas. Funcionalismo y disfuncionalidad.,Contenido,TSO_109,2,4,1,Basico,Basico,N2-Comprender,Práctica
868,- Enfoque interaccionista. Los problemas sociales como construcción subjetiva.,Contenido,TSO_109,2,4,1,Basico,Basico,N2-Comprender,Práctica
869,- Enfoque constructivista. Construcción social de los problemas.,Contenido,TSO_109,2,4,1,Basico,Basico,N2-Comprender,Práctica
870,- Enfoque crítico. Multiplicidad de factores explicativos. Las perspectivas de Habermas y Foucault.,Contenido,TSO_109,2,4,1,Basico,Basico,N2-Comprender,Práctica
871,"- Enfoque argumentativo. Poder y lenguaje. Los enfoques de Unger, Edelman, Sederberg y Hoppe.",Contenido,TSO_109,2,4,1,Basico,Basico,N2-Comprender,Práctica
872,RA_109_U2.2: Explicar enfoques para la construcción de un problema/objeto de diagnóstico. ,R_A,TSO_109,2,4,1,Basico,Basico,N2-Comprender,Práctica
873,- La importancia del marco institucional a la hora de iniciar procesos diagnósticos: - Misión y objetivos perseguidos. - Ámbito(s) de intervención. - Estructuras de poder. - Toma de decisiones. - Implicación de sus miembros. - Funcionamiento formal e informal. - Capacidades de cambio. - Otros,Contenido,TSO_109,2,4,1,Basico,Basico,N2-Comprender,Práctica
874,"- Análisis de actores involucrados. ¿Para quién es un problema? - Sujetos, usuarios, pacientes, beneficiarios. - Organizaciones y problemas. La perspectiva sistémica. - Los think-tanks y el poder de los expertos.  - Medios de comunicación. - Símbolos y lenguajes. - Impacto de las imágenes para la instalación de problemas.",Contenido,TSO_109,2,4,1,Basico,Basico,N2-Comprender,Práctica
875,RA_109_U2.3: Caracterizar el entorno organizacional dentro del cual se sitúa y comprende el problema/necesidad a intervenir. ,R_A,TSO_109,2,4,1,Basico,Basico,N2-Comprender,Práctica
876,"- Definición del problema/objeto de intervención. - Construcción a partir de indicadores. - Construcción a partir de estudios e investigación. - Focusing events (crisis, catástrofes, coyunturas). - Retroalimentación ciudadana u opinión pública.",Contenido,TSO_109,2,4,1,Basico,Basico,N2-Comprender,Práctica
877,"- Levantamiento y legitimación del objeto/problema. - Contexto institucional y social. - Comunidades de expertos. - Diagnósticos participativos. - Factibilidad y selección de ideas: posibilidad técnica, compatibilidad valórica, viabilidad financiera, receptividad política, aceptabilidad en la población y usuarios directos.",Contenido,TSO_109,2,4,1,Basico,Basico,N2-Comprender,Práctica
878,- El enfoque de “ventanas de oportunidad” de John Kingdon,Contenido,TSO_109,2,4,1,Basico,Basico,N2-Comprender,Práctica
879,RA_109_U2.4: Caracterizar escenarios para levantar un objeto de diagnóstico. ,R_A,TSO_109,2,4,1,Basico,Basico,N2-Comprender,Práctica
880,- Necesidades y satisfactores.,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
881,- Problemas sociales y respuestas institucionales. - Naturaleza del problema o necesidad. - Magnitud del problema. - Gravedad y riesgo latente.,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
882,- Identificación de intereses.,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
883,- Oportunidades de cambio y mejoras.,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
884,"- Factores causantes, determinantes y condicionantes del problema. Espina de Ishikawa.",Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
885,- Factores de riesgo.,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
886,"RA_109_U3.1: Explicar problemas, necesidades e intereses sociales.",R_A,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
887,"- Condiciones de vida. Ingresos familiares e individuales, fuentes de trabajo, subsidios y otros beneficios.",Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
888,"- Acceso a servicios e infraestructura. Servicios municipales, estatales y privados.",Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
889,"- Entorno demográfico, geográfico, económico y cultural.",Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
890,- Condiciones psicosociales.,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
891,- Redes sociales y familiares. Apoyo y liderazgo organizacional.,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
892,"- Bienes disponibles. Comunicación, vivienda, educación, transporte, otros.",Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
893,"- Creencias, valores y hábitos individuales, grupales y comunitarios.",Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
894,"- Organización en el entorno. Relaciones comunitarias, instituciones, valores.",Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
895,- Elaboración de mapas de comprensión de problemas para integrar diversos factores intervinientes.,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
896,RA_109_U3.2: Determinar el tipo de información requerida relacionada con la problemática social que se construye. ,R_A,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
897,- Diversos tipos de recursos y diferentes actores que los proveen.,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
898,- Exploración de alternativas y determinación de prioridades. Métodos cuantitativos. - Datos secundarios. - Encuestas a usuarios y profesionales. - Monitoreo de indicadores. - Sistemas de gestión total de la calidad.,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
899,- Exploración de alternativas y determinación de prioridades. Métodos cualitativos. - Modelo PRECEDE. - Marketing social. - Grupos nominales de Delbecq. - Brainstorming. - Brainwriting. - Escucha activa. - Análisis de reclamos o sugerencias.,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
900,- Observación directa y registros observacionales. - Comunicación profesional (problema report).,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
901,- Priorización. - Ordenación simple. - Comparación por parejas. - Método DARE (Decisional Alternative Rational Evaluation).,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
902,RA_109_U3.3: Aplicar métodos para construir alternativas y priorizar objetos y problemas de diagnóstico.  ,R_A,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
903,- Instrumentos para recoger información diagnóstica. - Informe social. - Visita domiciliaria. - Mapa de redes. - Genograma. - Mapas de riesgo.,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
904,- Técnicas de diagnóstico organizacional. - Diagnóstico organizacional de Darío Rodríguez. - Modelo de Hax y Majluf. - Modelo de contingencias.,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
905,- Análisis comunitario y territorial. - Cartografía social. - Diagnósticos comunitarios. - Georeferenciación. - Animación sociocultural y otras técnicas participativas,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
906,RA_109_U3.4: Analizar diversas fuentes de información para la construcción de un diagnóstico social.,R_A,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
907,- Determinación de la población objetivo.,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
908,- Construcción de la línea de base.,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
909,"- Realización de estudio de mercado (demanda, oferta y relación entre ambas).",Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
910,- Análisis de actores y escenarios.,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
911,- Delimitación de la intervención.,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
912,- Juicio profesional.,Contenido,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
913,RA_109_U3.5: Levantar un objeto diagnóstico que resuma la situación problemática y las oportunidades de intervención. ,R_A,TSO_109,3,4,1,Basico,Basico,N2-Comprender,Práctica
914,"- La relación entre enfoques, tipos de diagnóstico y entorno institucional",Contenido,TSO_138,1,5,1,Avanzado,Profesional,N5-Evaluar,Práctica
915,- Límites y posibilidades impuestos por el entorno organizacional,Contenido,TSO_138,1,5,1,Avanzado,Profesional,N5-Evaluar,Práctica
916,"RA_138_U1.1: Relacionar el entorno institucional, contexto y objeto de diagnóstico, valorando la pertinencia de observar desde un espacio organizacional",R_A,TSO_138,1,5,1,Avanzado,Profesional,N5-Evaluar,Práctica
917,"- Misión, visión, metas y objetivos",Contenido,TSO_138,1,5,1,Avanzado,Profesional,N5-Evaluar,Práctica
918,- Ámbitos de intervención,Contenido,TSO_138,1,5,1,Avanzado,Profesional,N5-Evaluar,Práctica
919,"- Estructura de poder, toma de decisiones",Contenido,TSO_138,1,5,1,Avanzado,Profesional,N5-Evaluar,Práctica
920,- Funcionamiento formal e informal en las organizaciones,Contenido,TSO_138,1,5,1,Avanzado,Profesional,N5-Evaluar,Práctica
921,"- Equipos de trabajos, fortalezas y debilidades",Contenido,TSO_138,1,5,1,Avanzado,Profesional,N5-Evaluar,Práctica
922,- Canales de información y comunicación,Contenido,TSO_138,1,5,1,Avanzado,Profesional,N5-Evaluar,Práctica
923,- Rol atribuido y esperado del estudiante en práctica,Contenido,TSO_138,1,5,1,Avanzado,Profesional,N5-Evaluar,Práctica
924,"- El proceso de inserción institucional. Examen de objetivos, expectativas y temores personales y grupales",Contenido,TSO_138,1,5,1,Avanzado,Profesional,N5-Evaluar,Práctica
925,"- Inserción en el centro de práctica. Negociación de tareas, conocimiento de la institución, aprendizaje y socialización preliminar",Contenido,TSO_138,1,5,1,Avanzado,Profesional,N5-Evaluar,Práctica
926,RA_138_U1.2: Analizar componentes de las instituciones que delimitan el espacio y los recursos para la realización de un diagnóstico ,R_A,TSO_138,1,5,1,Avanzado,Profesional,N5-Evaluar,Práctica
927,"- Análisis de actores y diagnóstico social Relación entre actores, problemas y entorno institucional Diversidad y tipologías de actoría Nivel de involucramiento y relevancia El rol del propio estudiante",Contenido,TSO_138,2,5,1,Avanzado,Profesional,N5-Evaluar,Práctica
928,- Construcción de un mapa de actores,Contenido,TSO_138,2,5,1,Avanzado,Profesional,N5-Evaluar,Práctica
929,"RA_138_U2.1: Distinguir los actores sociales involucrados en la construcción de un objeto de diagnóstico, explicando el carácter crítico que algunos de ellos tienen para dicha construcción ",R_A,TSO_138,2,5,1,Avanzado,Profesional,N5-Evaluar,Práctica
